postcode,medianPrice,impact,lat,long
SW18 1PX,505800.0,7005529.133858268,51.45340539127232,-0.2042178502524959
BN41 1PS,286800.0,3204327.7108433736,50.83156542964701,-0.22551809989362495
RH6 9LL,476100.0,5985550.082884385,51.18270657701945,-0.15254420117107875
KT22 7TA,472700.0,3873410.498687664,51.29987104840812,-0.3330079102552884
TW7 4EW,538300.0,6767531.21112511,51.47156345403567,-0.3442805755953356
E14 3JD,458800.0,5768053.724065021,51.49475043532958,-0.008987713370190824
SW9 9DY,1983200.0,24932877.38789396,51.466903058482565,-0.12545263750373117
PO17 5DT,180500.0,1596320.6751054854,50.88000019822572,-1.2059708041029655
GU3 1DS,753300.0,9470520.641539188,51.21062132788927,-0.6443433383104352
GU31 4SS,517500.0,5956566.780821918,51.01048258482164,-0.931387247759663
TW15 2BU,421400.0,4406822.424242424,51.42653813243845,-0.4536036014650153
CT11 7NB,203200.0,3129280.0,51.33721634686883,1.4183493251301198
RH11 8YA,289500.0,4631259.5907928385,51.107902724746694,-0.19565633250959835
RG42 4BG,450500.0,3364612.9707112974,51.41883471716181,-0.7863219000602788
E14 7BD,517200.0,6502261.0856286585,51.515208900191446,-0.023474247156026067
SE18 3QL,460400.0,7070964.169381107,51.47735617805169,0.06853873802083263
HA8 9PF,544700.0,6847992.291844413,51.6145335575899,-0.2627476812432789
RG27 8HW,857000.0,6210524.173027989,51.29705055680663,-0.9142925058978051
TN30 7JP,630100.0,5516656.770833334,51.015397185210624,0.7650535150579958
RM8 1SP,336000.0,4224206.737763397,51.56472877293185,0.13121278039825404
BN16 2NA,489600.0,6506886.713286713,50.802547521256145,-0.5244034486143361
BN16 1AB,293500.0,3300855.902777778,50.81600093090257,-0.4844162143411291
PO6 1TW,376600.0,4734631.718576475,50.835983597958986,-1.051854815660298
TW18 3LH,237400.0,2041009.7345132746,51.414374542654755,-0.5144546019091759
GU14 7TJ,201100.0,1528700.847457627,51.292614287734814,-0.7556190007601922
SW15 5QN,1690100.0,23825715.277777776,51.46186484693129,-0.24052283596163784
TN24 8AR,416100.0,3169314.985590778,51.14483081521548,0.8755088049976285
RM6 6DW,315600.0,3967737.0429706196,51.5706973943562,0.14351277694396755
SW4 7XS,573000.0,7203781.13315008,51.46142041713541,-0.13897893434095554
BN2 7BD,442100.0,5558100.59156309,50.816478286668676,-0.07274118858675988
SO16 7DS,434500.0,4101070.1754385964,50.938237169085426,-1.406235782309923
DA7 4EN,501400.0,6303622.79260288,51.45983921925896,0.1292592147274298
TN27 8DF,630500.0,4564271.739130435,51.093689223769275,0.6399058734039628
SO15 2TD,148700.0,1697111.168831169,50.91578142346199,-1.4137051747638534
BN27 2HF,257100.0,2415276.8292682925,50.857731485662335,0.2607743679221646
RH10 7BD,394900.0,7242847.837150127,51.11849487180862,-0.14769084212309597
TN9 2AB,438500.0,5512841.233658481,51.1876853378556,0.27120430582815586
NW9 5BS,163100.0,2050500.3539559825,51.595362153625345,-0.26327714132888796
HA3 7SY,425700.0,5351919.072219876,51.59105371301587,-0.32992101428139076
E17 7AQ,1192000.0,14985876.28397015,51.581035983281474,-0.03906540274856561
HA9 9NF,493700.0,6206818.0548624685,51.565278518565734,-0.27834691263646677
SO51 0QP,630800.0,4233929.6,51.045489604103786,-1.4365628255149645
CM13 1TN,490600.0,5203333.333333333,51.634757129184095,0.3553831146775498
RG27 9DF,543700.0,5007616.41025641,51.27932819911251,-0.9608198508330709
KT19 7LJ,693400.0,8221742.857142857,51.34819129585519,-0.2878164882054734
TN34 3LA,168600.0,2928185.2941176468,50.86192244467433,0.5888725672986435
TW14 0TW,913000.0,7557611.111111112,51.460684203027604,-0.4081996987978404
RG20 5TF,365600.0,4069044.2748091603,51.325764329886255,-1.2477988405392737
TN39 3SS,430400.0,6559767.671232876,50.83805537712953,0.441021070783108
CT3 4GD,385700.0,4849037.3177242335,51.31105993216296,1.1537892820175764
GU32 1NX,768300.0,4411427.459016394,50.99048027194706,-1.0349331247535227
RG22 6EP,223700.0,3412151.2987012984,51.252689572693434,-1.1053569264242902
PO20 8LA,585200.0,8553398.591549296,50.75936296610182,-0.8573639764759574
GU31 5LF,828900.0,5455549.003984064,50.96782989608744,-0.8775933881041382
SW19 1WZ,641800.0,8937928.611898016,51.41506234551179,-0.21347216317251483
RM14 3SX,630300.0,7895050.862068966,51.548406243569296,0.37369540127119244
E1 5BZ,573300.0,7207552.746308797,51.517479673664646,-0.06260963942236111
GU14 0BH,354400.0,4193946.5703971116,51.286693538887846,-0.7668208386496463
ME9 9PR,347100.0,4363756.424635938,51.32889583574835,0.7879271985647736
PO4 0ER,274400.0,3449768.835840108,50.7892800928933,-1.070930630207382
GU14 8HU,290900.0,5162439.031339031,51.307338930190014,-0.7585348764494938
SE18 5SN,359100.0,5797485.171102662,51.487879850323544,0.05736185825006181
PO2 9LZ,213900.0,2689160.1821654486,50.82767377320089,-1.0746131195541908
CR0 7LP,462800.0,5818341.899514585,51.375052186372685,-0.06098469836948321
PO33 2UH,181400.0,2132245.6140350876,50.72204972011124,-1.1672334467917052
DA2 8DY,365000.0,4588796.009772738,51.41103835013994,0.28094890188642235
TW18 1PL,515300.0,6116019.672131147,51.42307419302095,-0.481494270055235
DA15 7DQ,516100.0,5380774.641148325,51.428095184945484,0.10230592256605817
ME19 4EA,510400.0,4051117.714285714,51.26924725144947,0.4050552528436819
RM11 1EZ,374200.0,5542237.820512821,51.56591320713485,0.2157374412802029
HP10 0QU,472300.0,4324786.274509803,51.57532844774664,-0.6929335881950842
E2 0AJ,502900.0,6322480.858396466,51.52463117182883,-0.061902455056402184
GU31 4BN,495300.0,5701038.698630136,51.00581390863147,-0.9299124104376513
RH19 2NA,1677200.0,14192071.764705881,51.148240142000525,-0.013856957317361664
CR0 3NR,376700.0,4735888.922962714,51.378337739104566,-0.11694512442268518
E2 8SF,631800.0,7943017.312258675,51.53282040226708,-0.06471226174384939
SW19 4NW,4779200.0,43845132.584269665,51.417271592858754,-0.22282040754203275
SE9 2SF,426100.0,5356947.889764832,51.447691317784425,0.06525478432971617
SO16 6QG,236800.0,3556467.9245283017,50.92814305898633,-1.4292443959376702
N20 0JH,553900.0,6963655.09537841,51.62494286939525,-0.1665356932318601
DA14 4EQ,449300.0,7167167.037037037,51.424942069590394,0.11021662434976631
DA7 4DN,401100.0,5042646.793205055,51.46013509002746,0.13769454333082365
NW9 9NE,462000.0,5808284.264424671,51.582637959154,-0.2707193858547448
SE18 1AZ,308600.0,5626359.420289855,51.48255798511688,0.09145851191226288
N7 0HR,343100.0,4313468.249186374,51.547593975096255,-0.12884456348231224
BN10 7HJ,318300.0,4444084.775086505,50.79173423649241,-0.01162543278328153
TN24 9RL,268600.0,4245125.165562914,51.16920641659093,0.87231860542414
SN7 8LH,593600.0,7462765.236715335,51.63571578246993,-1.5053871429340204
PO4 0QB,421300.0,5296602.079225356,50.78326519441393,-1.0762415732931672
DA5 1QP,496600.0,6243276.982063402,51.44158649689752,0.14297273741486616
RM11 3QL,510400.0,7670377.464788733,51.559137778119045,0.23743853718669078
BR1 2AF,831100.0,10448625.654033214,51.40180715135814,0.0458622839230532
E6 3PG,395500.0,4972243.347575665,51.520852126195514,0.05759354024641605
IG2 7DY,340600.0,4282038.139530396,51.568543150199936,0.08600876668131625
SE18 6TU,256200.0,3004467.8571428573,51.482838155532306,0.06704407074631231
W1G 8QX,1454400.0,18284780.593461562,51.51716245044235,-0.1475609046190722
RH1 4JX,482000.0,6059725.141672493,51.23138701878817,-0.13128678344003275
SM4 4AP,504300.0,6340081.719803814,51.38212984542954,-0.22514479197222784
N20 0SB,580400.0,7296814.257731774,51.62064322609767,-0.15483437457157506
RG4 9TG,623300.0,7836154.93942835,51.52006021875119,-0.9856618131462436
GU2 9SB,428800.0,5390892.408193288,51.25244339053961,-0.5967434765632024
PO18 0LN,571700.0,4049226.1589403977,50.86571012670109,-0.6727022924738946
W1T 2LD,5523700.0,69444198.68268952,51.51760986695808,-0.13495984224141372
RH4 2FQ,614100.0,7720492.135894353,51.23201355817287,-0.32712486639045646
GU6 8HZ,693700.0,8721226.827340681,51.112751162434485,-0.5218604991897974
DA1 5PJ,514600.0,6469573.771586441,51.45638756249386,0.22650775715426263
CT4 7TJ,251200.0,3158097.418232635,51.24591516058092,1.0250625058466427
UB8 1UE,1066100.0,13403055.961695114,51.54460453454537,-0.4825863463271579
RG6 4UU,445000.0,5594559.518764024,51.42485600002539,-0.9165888658680467
TN6 2RQ,381000.0,4789948.711570996,51.05899449103884,0.1675852592974164
BN23 5UP,365700.0,8322080.921052632,50.790204186932876,0.3230115607127248
SW13 0WZ,1334600.0,15860013.953488372,51.467369957041996,-0.2661831518396323
PO12 4HW,229600.0,4953456.0,50.809366412164984,-1.1402343546083573
RG7 1SU,417100.0,5243799.495003313,51.37047979822051,-0.970796836753045
N1 7PH,811300.0,10199699.18555787,51.53024202856275,-0.08889887697626697
CT12 6SX,270200.0,4423844.966442953,51.341903303666435,1.4093055087560507
SE9 6ES,384600.0,4835208.069475603,51.45216588674288,0.046371405246038555
ME16 0NQ,363200.0,5299418.181818182,51.27585740751139,0.4908166360407907
SL9 8RA,1076600.0,13535062.42225022,51.587836364349336,-0.5642921539745062
RM18 7BD,215000.0,2103692.307692308,51.462227940666516,0.3567090095860266
TN31 6FB,489800.0,4476308.284023669,50.99898153996796,0.6076997053586499
BN21 3SH,259200.0,2377911.5044247787,50.770589197322245,0.28954573975657527
NW3 3NU,1422600.0,17884989.59863753,51.54075776297558,-0.1712334678168458
TN2 5HE,532800.0,6698384.969881959,51.11873571643288,0.2814816589007884
RM3 7NA,598400.0,7523111.047254813,51.620072493621485,0.22822760481780263
TN8 7DN,1093600.0,13748787.167910868,51.14940240785081,0.14768252911044472
SE15 6AG,488200.0,6216235.967302453,51.47972440819156,-0.07856844978272032
E9 6DX,449900.0,5656162.53368974,51.54612192307863,-0.05004259707795316
NW7 4BA,361500.0,4544793.85625437,51.61662658302225,-0.23795308007928528
SO51 0NQ,600700.0,4031898.4,51.03353151309013,-1.5111368489377386
DA9 9JL,630800.0,7930445.2683962835,51.44211308127823,0.2886418842278375
IG2 7EN,447500.0,5625989.628420001,51.570107011306625,0.09156394087540945
SL3 0RG,1068800.0,13437000.48012357,51.48154206486956,-0.5192148208676557
SL5 7LS,1141600.0,14352245.27330564,51.42505969237734,-0.6772174641110836
SW12 8QY,1052100.0,16578912.968299711,51.444003075164204,-0.15265267964417042
EC1N 7AB,694500.0,8019052.325581395,51.51777961724982,-0.11019051389446918
CT9 1TW,213400.0,2682874.160234253,51.38036752494637,1.3865363325290587
SW19 8RR,720700.0,12040917.87564767,51.41857214817925,-0.203195940498882
TW7 5EY,642000.0,8071252.159655063,51.476133517139246,-0.33065112055208773
KT11 3DQ,932900.0,5625387.0,51.326802734229844,-0.4116624874580583
PO9 5EY,278100.0,3496285.398130955,50.86615960818547,-0.9761270701188868
GU9 9TF,434900.0,5467581.875753874,51.23527208716177,-0.7721349741269975
MK18 5AN,880600.0,3993161.006289308,52.04645529463961,-0.9983016307886047
E10 6AB,511200.0,6426828.822454312,51.56254713548411,-0.010702246723372593
W1K 7FP,3890800.0,48915308.25979115,51.51026740733437,-0.1565881232998612
WC2H 9PL,2069500.0,4312012.861736335,51.51309734165447,-0.1264537146115314
TW20 8NR,494700.0,5436686.1486486485,51.426188469909654,-0.5355468527488499
CT10 2SB,299000.0,3920678.5714285714,51.36357204302875,1.4141488719676056
SM6 8SQ,388400.0,4882981.8361526895,51.35986904207698,-0.14857051694353887
N3 1SR,652300.0,8200744.211437691,51.59571716868778,-0.20679669307836593
SE26 4JF,549700.0,8284367.676767677,51.42480881419848,-0.04481133888967359
CT6 6TH,403300.0,5070305.289702316,51.3589562232437,1.1734152031149523
SO40 9AB,282900.0,3325100.0,50.91056643653635,-1.495911801480469
RH12 4TH,265600.0,2842456.5656565656,51.072422346221934,-0.31564248204562423
KT6 7JN,471300.0,5925204.272344909,51.377538553904515,-0.286204448578005
SE3 7YT,658800.0,8282462.496543233,51.464231509913716,0.009248881529312046
SE15 5RW,800700.0,8852576.991150443,51.4734842463123,-0.0718324572556334
SE15 3BJ,674400.0,11823818.823529411,51.45721178410812,-0.051430331138607795
RM8 2HB,344000.0,4324783.088662526,51.546035017770954,0.12520447745320779
GU1 3NX,1078300.0,13556434.896816285,51.23475259933046,-0.5601392518292913
N5 2UU,750800.0,9439090.531883212,51.5548382997715,-0.09424405692340686
EC2V 6HD,11428800.0,143683374.89449498,51.51349657633372,-0.09654649672167855
PO38 1JF,282800.0,3172856.4263322884,50.593413133427255,-1.2043863130373265
SE1 0LA,4524000.0,56875926.43345717,51.501863684572015,-0.09636846861007736
RG9 1SD,480000.0,6034581.05394771,51.533099016549144,-0.9045639817855582
TN11 0QN,508300.0,3622137.7952755904,51.18410674510037,0.29200665658097336
CT12 4BA,955900.0,12307212.5,51.34719681655362,1.3180300593374785
CR2 0LR,817100.0,10272617.039959738,51.34242796123348,-0.0763040160471244
KT22 9LZ,659100.0,7073944.144144145,51.28594109973881,-0.359124225966961
GU6 8LY,642500.0,8077538.181586259,51.14145413203999,-0.5040326914503529
N3 3ED,1157900.0,14557169.588262614,51.588230319336375,-0.20560463202773593
RH2 0LD,2242400.0,28191551.15702572,51.24056323382343,-0.18554212503128584
HP5 1PF,208800.0,2625042.758467254,51.69893686438937,-0.6092253855837877
BR8 8HH,253200.0,3183241.5059574177,51.389538605353486,0.16588053596679964
IG8 7LY,455300.0,5724051.570546651,51.606351111167655,0.039187713609620776
ME15 6JQ,272900.0,3167739.2307692305,51.2708068152975,0.5264154718710371
RG4 9HS,655400.0,8239717.547411104,51.5155799008878,-1.0124803460520257
CT5 2AE,771700.0,9701846.248607185,51.36120536224045,1.0360765747479639
UB1 2PX,432400.0,5436151.766097896,51.519538757527094,-0.3751882769827814
PO3 5BD,174500.0,2193821.6539872405,50.810930889782426,-1.0632768020241024
KT18 5QP,624500.0,6921877.419354838,51.30615688461984,-0.2405017022874458
RG14 7ST,342200.0,3714682.687338501,51.38677951015623,-1.3114392130735482
KT15 1UQ,400700.0,5390646.925566344,51.36966649071114,-0.4928870113592954
CT11 9NJ,244900.0,2472001.6574585633,51.32949999767394,1.409203057318615
PO40 9SF,256700.0,2330168.4210526315,50.68926261792476,-1.525820296623386
CR0 7DJ,486100.0,6111270.521508296,51.37938613636617,-0.06762732620812614
CT7 0DJ,259700.0,3264959.7910629595,51.36780487059587,1.303613224734091
CT7 0EG,264900.0,3330334.4191473927,51.365051785417585,1.3052829111658357
SS4 3EZ,324000.0,4073342.211414705,51.6029613978791,0.6888613061893543
SE15 1AJ,483000.0,5092619.771863118,51.477516123093295,-0.05691589867036701
OX29 4DU,377600.0,3291111.4391143913,51.76992959741493,-1.3632331062496337
RH12 3TP,630900.0,6073242.631578947,51.068901492257325,-0.365812023991946
TW9 4ES,832000.0,10459940.493509365,51.47219114834037,-0.2768139193992775
SE23 3XB,334900.0,4814754.742547425,51.43826962219933,-0.05979060602943966
BR1 4PU,504000.0,6336310.106645096,51.41820449618938,0.01557151908019435
GU24 8SZ,777200.0,5125172.027972028,51.35892855363984,-0.6130975198488438
GU29 9EP,1206800.0,10927025.454545455,50.989022089970256,-0.7468695926855251
EC4A 1BL,3860200.0,3981589.937106918,51.512612229146995,-0.11077908564516822
CT6 7SQ,279800.0,3517657.87269702,51.357754825791126,1.1052505456593982
TN38 9HN,242000.0,3369019.6078431373,50.87347844806252,0.5461287327002097
W2 4LQ,2500200.0,31432624.06475014,51.510582701808836,-0.19185385049209644
N5 1AE,960200.0,12071676.5166679,51.55209749234127,-0.10203238898241032
RH1 6HF,383500.0,4821378.821226973,51.22756770970878,-0.1734351663763123
E15 4RY,407700.0,5125622.282696837,51.53664066829362,0.003250920836693369
SO31 6DE,335600.0,5102202.580645162,50.86497844837942,-1.2627668059868733
GU9 9PY,564100.0,7091889.9427748,51.217930370745435,-0.7810299807900278
W1W 8RH,1554700.0,19545756.592859387,51.51523431128055,-0.13930861437245717
TW3 1JL,980800.0,12330660.620233156,51.46736213045132,-0.3670506462139417
SS2 4LQ,160300.0,2015298.6311412875,51.54750004707579,0.7305075900605456
CT14 9UZ,263400.0,4434473.107049609,51.21382852905769,1.3796772398819914
DA14 4BA,275900.0,4401115.925925926,51.426742037465715,0.10408512268518666
HP19 8GZ,297900.0,1495684.775086505,51.81044846363303,-0.8385988724911911
RG40 1BQ,510300.0,5178912.396694215,51.41218970133968,-0.8292616586814698
HA6 2QJ,884100.0,11114943.97873994,51.602624099351786,-0.4251177132281857
SE5 9JN,584000.0,7342073.615636381,51.47158228608678,-0.09790284123353808
CT21 5PW,401800.0,3869140.361445783,51.07274538775947,1.091032633783121
CT6 8NG,304100.0,3823158.5385531224,51.36396412712371,1.1070357787984033
SS9 3LF,328000.0,4123630.386864269,51.54792960011191,0.6677128642590654
SW14 8JS,986500.0,12145715.596330274,51.46327062125278,-0.26550354757722644
RH15 9RG,347400.0,3257779.6875,50.948363392496404,-0.14554989794194573
BN23 5AS,325100.0,7398163.815789474,50.79585584220653,0.3280599835922424
E8 1HS,547700.0,6885708.423431586,51.5465275537649,-0.05498667056660675
N3 1SU,671400.0,8440870.249209361,51.59533487008175,-0.20119540481130702
CT20 2EA,166900.0,2049827.0718232044,51.074944479694864,1.1726224478511154
HA3 7LN,433000.0,5443694.99241533,51.59883887217529,-0.32124649644294756
N10 3QA,1777200.0,22343036.3522414,51.583958051024325,-0.13846554804721847
GU9 0EB,514700.0,6470830.97597268,51.234607535379425,-0.8051833636342389
SS15 5BP,241700.0,4141746.4102564105,51.57579708770989,0.4301555038769726
BN25 3QB,178800.0,2447130.31358885,50.77792629020624,0.11473028956768268
TN17 1EB,655900.0,4629882.352941176,51.10948777691437,0.4553273812650868
NW6 7HQ,855700.0,10757897.933048034,51.536710806589724,-0.20246941842701777
WC1X 9HS,1751500.0,13136250.0,51.52851461141291,-0.11825199657231206
DA15 7JJ,527600.0,5500671.770334928,51.42931183255287,0.08955819108473709
NW9 5FQ,418600.0,5262657.5607969,51.59441209665577,-0.2423212161401972
RH16 3SL,302500.0,3639758.0645161294,50.992836009037745,-0.0866345941281018
N19 3YJ,691800.0,8697339.944002138,51.570800758406314,-0.13227859071378226
RG40 1YD,460000.0,4668429.752066116,51.41000504205926,-0.8246875637275469
BN1 2EH,693300.0,8716198.009795725,50.82481900581135,-0.1408792026747935
SS2 4QS,310900.0,3908648.436817382,51.54838102975085,0.7401386560485193
CT21 4JY,1699400.0,13352428.57142857,51.07587788327235,1.0273745043565266
SL5 0EG,1765400.0,22194686.234665185,51.39003405076861,-0.6284701428202878
ME3 0DJ,208000.0,2614985.1233773413,51.45364335063722,0.7163791100347295
SS12 9QA,427200.0,6820314.982578398,51.59957455705735,0.5261849744098543
OX33 1YY,315100.0,2747672.0,51.745170615198326,-1.1266180588744503
DA14 6DQ,317600.0,4034989.3238434163,51.42206895415633,0.09954094839409759
KT23 4DH,630800.0,6055680.0,51.2764998879007,-0.3768518753678198
KT17 2LN,678100.0,8505793.77593361,51.36418368466355,-0.23836494911889072
RH13 0QU,449500.0,3925336.6336633665,51.073094728136596,-0.40654618687301264
SL9 9TP,638100.0,8022221.188591738,51.60485175627617,-0.5549902741934258
TN14 7QR,650900.0,4871326.3345195735,51.31941100683631,0.0706959627259977
SW1V 4DB,610100.0,8158592.156862745,51.487170801335516,-0.1407393818726556
SE26 6EQ,529200.0,7458027.9069767445,51.41853046971328,-0.06074167082715288
E17 5YF,478300.0,6013208.579381646,51.592715479499134,-0.028066440431572953
PO33 4NP,302900.0,3587747.572815534,50.727912846892124,-1.2415699762874732
TN6 1AL,490700.0,6169101.923275296,51.058975721519516,0.1608342025580386
SO30 4DU,342400.0,4141491.4572864324,50.90690671965792,-1.310760323019062
BN13 3RE,366700.0,3721251.506849315,50.827559369613354,-0.4321153716298986
SS17 0HT,299500.0,3754761.029411765,51.514409397254724,0.4252428866347867
TN1 2JT,381400.0,4794977.529115952,51.13245885292592,0.2714090735891133
BH24 4AT,874600.0,6678763.636363637,50.82380698609306,-1.684532302157927
OX33 1SF,462800.0,4035616.0000000005,51.74337658756551,-1.1392535592032935
E2 6QJ,724300.0,9105931.369529847,51.52975371611685,-0.06242019541856141
SW16 1SE,578600.0,8336251.612903226,51.427117668748984,-0.14142307163193404
SW6 5TJ,1087100.0,13667068.882805325,51.47565615748724,-0.20055053116767363
ME20 6HD,312400.0,4653476.164383561,51.29259469643442,0.4593193490062975
PO17 5LL,359600.0,3180259.9156118142,50.89829669125827,-1.1850407941230172
W3 8JU,637700.0,8017192.371046782,51.49384961564829,-0.28162995689762305
SS4 3LW,415900.0,5228713.042368444,51.61568345713641,0.6859874198478952
RH8 0PR,733900.0,9226622.990608802,51.25548163983536,-0.0012130197283328485
E14 9DB,778100.0,9782307.329326486,51.500087744187034,-0.024848965149984966
CT9 3XP,305300.0,3838244.991187992,51.37606051366545,1.4091715393288933
HA0 4JX,480600.0,6042124.280265145,51.54409752345693,-0.29636576442939483
KT11 2DT,1605000.0,17884285.714285713,51.3361290831849,-0.385844016901211
SS8 9PZ,153300.0,1927294.32410455,51.530614164940985,0.5790600750069825
TN9 2SX,486500.0,6116299.339053253,51.187952295447246,0.2667094511037512
HP21 9BW,321800.0,4282123.303834808,51.80310485107263,-0.7772935995636405
BN21 3PN,260500.0,2389837.7581120944,50.767520911141915,0.2920054593248234
N1 3EX,698100.0,8776543.820335202,51.53604038114836,-0.09008352289250274
RG5 4JL,1248100.0,15691167.944650287,51.450107154856816,-0.9018882118011362
W7 3UB,537100.0,6752444.75849024,51.505698633699446,-0.34118479863905177
